date,city,country,aqi,pm25,pm10,o3,no2,so2,co,no,nh3
2025-12-18T02:00:00+00:00,Delhi,IN,5,216.91,277.98,58.16,13.56,3.94,888.92,0.01,3.93
2025-12-18T03:00:00+00:00,Delhi,IN,5,220.19,281.49,53.06,17.32,4.46,941.72,0.97,4.11
2025-12-18T04:00:00+00:00,Delhi,IN,5,218.51,278.51,54.91,16.07,4.44,967.38,3.32,3.74
2025-12-18T05:00:00+00:00,Delhi,IN,5,214.7,272.86,63.82,14.61,4.57,974.32,4.09,4.1
2025-12-18T06:00:00+00:00,Delhi,IN,5,212.33,268.58,82.52,13.57,4.84,968.75,3.3,4.33
2025-12-18T07:00:00+00:00,Delhi,IN,5,147.69,191.25,139.87,5.06,7.72,603.05,0.67,1.15
2025-12-18T08:00:00+00:00,Delhi,IN,5,135.15,175.28,150.26,3.48,7.42,538.56,0.39,0.74
2025-12-18T09:00:00+00:00,Delhi,IN,5,132.45,171.28,154.76,3.33,7.02,521.98,0.32,0.71
2025-12-18T10:00:00+00:00,Delhi,IN,5,136.95,175.15,141.63,6.47,6.47,562.71,0.53,1.68
2025-12-18T11:00:00+00:00,Delhi,IN,5,147.04,185.73,116.32,13.62,5.82,660.2,0.69,3.31
2025-12-18T12:00:00+00:00,Delhi,IN,5,156.56,196.22,93.74,23.12,5.54,772.17,0.19,4.72
2025-12-18T13:00:00+00:00,Delhi,IN,5,165.92,206.81,76.71,29.67,5.65,879.87,0,5.58
2025-12-18T14:00:00+00:00,Delhi,IN,5,178.51,221.3,65.73,31.38,5.65,976.79,0,5.57
2025-12-18T15:00:00+00:00,Delhi,IN,5,191.01,235.37,56.94,30.31,5.22,1051.7,0,4.94
2025-12-18T16:00:00+00:00,Delhi,IN,5,198.84,243.35,49.88,27.75,4.56,1083.76,0,4.13
2025-12-18T17:00:00+00:00,Delhi,IN,5,207.71,252.8,46.4,26.04,4.31,1119.19,0,3.88
2025-12-18T18:00:00+00:00,Delhi,IN,5,214.06,258.81,45.37,24.32,3.9,1127.38,0,3.66
2025-12-18T19:00:00+00:00,Delhi,IN,5,215.72,258.99,46.89,21.19,3.27,1088.7,0,3.27
2025-12-18T20:00:00+00:00,Delhi,IN,5,216.75,259.02,50.18,17.57,2.83,1047.08,0,2.95
2025-12-18T21:00:00+00:00,Delhi,IN,5,216.28,257.74,53.69,14.4,2.5,1002.44,0,2.75
2025-12-18T22:00:00+00:00,Delhi,IN,5,213.49,254.5,56.89,11.73,2.24,949.5,0,2.63
2025-12-18T23:00:00+00:00,Delhi,IN,5,210.13,251.34,59.6,9.71,2.03,899.05,0,2.53
2025-12-19T00:00:00+00:00,Delhi,IN,5,206.17,248.11,61.11,8.57,1.83,852.81,0,2.26
2025-12-19T01:00:00+00:00,Delhi,IN,5,202.69,245.82,58.98,9.14,1.72,829.06,0,1.79
2025-12-19T02:00:00+00:00,Delhi,IN,5,202.26,247.76,51.45,13.14,2.06,860.57,0.01,1.66
2025-12-19T03:00:00+00:00,Delhi,IN,5,202.3,249.96,43,17.95,2.33,914.01,0.87,1.6
2025-12-19T04:00:00+00:00,Delhi,IN,5,198.1,246.74,43.33,16.91,2.45,942.04,3.86,1.84
2025-12-19T05:00:00+00:00,Delhi,IN,5,193.09,242.87,51.78,15.38,2.68,949.2,5.1,2.76
2025-12-19T06:00:00+00:00,Delhi,IN,5,191.4,242.81,70.69,14.6,2.88,938.42,4.21,3.32
2025-12-19T07:00:00+00:00,Delhi,IN,5,151.48,197.05,136.84,5.31,3.33,549.24,0.77,0.11
2025-12-19T08:00:00+00:00,Delhi,IN,5,139.77,179.78,146.52,3.41,3.44,459.78,0.43,0
2025-12-19T09:00:00+00:00,Delhi,IN,5,137.46,175.17,149.56,3.13,3.57,434.23,0.34,0
2025-12-19T10:00:00+00:00,Delhi,IN,5,144.91,182.48,136,6.62,3.84,482.13,0.62,0.29
2025-12-19T11:00:00+00:00,Delhi,IN,5,154.55,192.98,113.92,14.44,4.32,579.33,0.81,1.09
2025-12-19T12:00:00+00:00,Delhi,IN,5,163.03,202.97,94.93,25.17,5.19,687.9,0.22,2.14
2025-12-19T13:00:00+00:00,Delhi,IN,5,171.18,213.07,80.9,33.29,6.54,796.54,0,4.22
2025-12-19T14:00:00+00:00,Delhi,IN,5,183.28,228.05,71.57,36.36,7.72,890.29,0,5.79
2025-12-19T15:00:00+00:00,Delhi,IN,5,193.47,240.87,63.88,35.72,8.24,955.97,0,6.82
2025-12-19T16:00:00+00:00,Delhi,IN,5,198.24,246.58,56.25,32.7,7.65,978.83,0,6.71
2025-12-19T17:00:00+00:00,Delhi,IN,5,204.07,253.22,51.99,30.5,6.9,1005.48,0,6.21
2025-12-19T18:00:00+00:00,Delhi,IN,5,206.59,255.4,49.58,28.2,6.02,1001.13,0,5.61
2025-12-19T19:00:00+00:00,Delhi,IN,5,203.41,250.88,48.92,24.19,5.07,949.54,0,5.03
2025-12-19T20:00:00+00:00,Delhi,IN,5,201.01,248.48,49.95,19.52,4.37,897.26,0,4.59
2025-12-19T21:00:00+00:00,Delhi,IN,5,199.01,247.19,50.7,15.89,3.77,851.97,0,4.1
2025-12-19T22:00:00+00:00,Delhi,IN,5,196.3,245.54,49.96,13.08,3.05,806.22,0,3.42
2025-12-19T23:00:00+00:00,Delhi,IN,5,194.16,245.39,49.11,11.19,2.44,769.65,0,2.8
2025-12-20T00:00:00+00:00,Delhi,IN,5,192.56,245.75,48.16,10.29,2.05,744.76,0,2.39
2025-12-20T01:00:00+00:00,Delhi,IN,5,191.04,245.5,44.75,10.98,2,740.36,0,2.34
2025-12-20T02:00:00+00:00,Delhi,IN,5,190.58,246.07,36.44,14.29,2.36,777.58,0.04,2.61
2025-12-20T03:00:00+00:00,Delhi,IN,5,189.91,245.61,28.87,16.74,2.67,833.93,1.65,2.87
2025-12-20T04:00:00+00:00,Delhi,IN,5,187.38,241.84,29.88,13.98,2.79,879.44,5.36,3.21
2025-12-20T05:00:00+00:00,Delhi,IN,5,184.4,237.89,37.2,12.66,2.72,903.22,6.26,3.74
2025-12-20T06:00:00+00:00,Delhi,IN,5,185.68,239.14,56.4,12.45,2.64,905.36,4.75,4.01
2025-12-20T07:00:00+00:00,Delhi,IN,5,134.16,189.73,126.5,4.34,4.02,515.92,0.69,0.78
2025-12-20T08:00:00+00:00,Delhi,IN,5,127.81,181.77,138.23,2.73,4.02,459.26,0.36,0.63
2025-12-20T09:00:00+00:00,Delhi,IN,5,127.46,180.14,141.99,2.54,3.88,449.48,0.28,0.68
2025-12-20T10:00:00+00:00,Delhi,IN,5,131.3,182.85,127.21,4.97,3.63,480.25,0.46,1.67
2025-12-20T11:00:00+00:00,Delhi,IN,5,138.71,188.74,101.61,10.33,3.36,552.06,0.6,3.16
2025-12-20T12:00:00+00:00,Delhi,IN,5,145.88,194.79,79.02,17.78,3.3,635.62,0.17,4.26
2025-12-20T13:00:00+00:00,Delhi,IN,5,154.13,202.19,61.64,23.43,3.51,723.99,0,5.13
2025-12-20T14:00:00+00:00,Delhi,IN,5,164.59,212.84,49.6,25.8,3.69,809.64,0,5.55
2025-12-20T15:00:00+00:00,Delhi,IN,5,174.6,223.04,40.3,26.22,3.66,883.61,0,5.34
2025-12-20T16:00:00+00:00,Delhi,IN,5,181.79,229.07,32.73,25.1,3.39,930,0,4.56
2025-12-20T17:00:00+00:00,Delhi,IN,5,191.61,238.2,27.05,24.18,3.1,984.41,0.01,3.91
2025-12-20T18:00:00+00:00,Delhi,IN,5,200.43,245.39,22.67,23.03,2.54,1017.98,0.02,3.19
2025-12-20T19:00:00+00:00,Delhi,IN,5,204.47,244.62,19.78,20.7,1.86,1013.59,0.02,2.56
2025-12-20T20:00:00+00:00,Delhi,IN,5,210.15,247.04,18.17,18.16,1.53,1015.11,0.01,2.34
2025-12-20T21:00:00+00:00,Delhi,IN,5,216.53,249.27,16.98,15.95,1.37,1021.4,0.01,2.25
2025-12-20T22:00:00+00:00,Delhi,IN,5,221.8,251.46,16.06,14.13,1.3,1023.86,0.01,2.18
2025-12-20T23:00:00+00:00,Delhi,IN,5,227.86,255.74,15.47,12.67,1.21,1030.37,0.02,1.99
2025-12-21T00:00:00+00:00,Delhi,IN,5,233.94,260.24,14.98,11.65,1.16,1037.13,0.03,1.8
2025-12-21T01:00:00+00:00,Delhi,IN,5,231.32,256.25,13.86,11.62,1.31,1049.99,0.11,1.67
2025-12-21T02:00:00+00:00,Delhi,IN,5,228.15,252.93,12.17,13.65,1.83,1095.82,0.3,1.67
2025-12-21T03:00:00+00:00,Delhi,IN,5,224.88,249.61,15.64,16.16,2.29,1127.26,0.45,1.5
2025-12-21T04:00:00+00:00,Delhi,IN,5,205.53,232.88,52.29,12.32,3.32,981.81,0.62,0.7
2025-12-21T05:00:00+00:00,Delhi,IN,5,195.99,224.8,59.55,10.95,3.26,932.19,0.9,1.04
2025-12-21T06:00:00+00:00,Delhi,IN,5,189.21,218.48,65.59,10.08,3.09,903.91,0.84,1.49
2025-12-21T07:00:00+00:00,Delhi,IN,5,167.8,203.02,105.89,5.81,3.49,726.15,0.55,1.11
2025-12-21T08:00:00+00:00,Delhi,IN,5,164.21,200.84,115.37,4.86,3.34,671.35,0.39,1.06
2025-12-21T09:00:00+00:00,Delhi,IN,5,165.6,201.29,116.81,4.95,3.25,662.03,0.37,1.24
2025-12-21T10:00:00+00:00,Delhi,IN,5,172.9,207.38,111.88,6.39,3.06,687.22,0.56,1.81
2025-12-21T11:00:00+00:00,Delhi,IN,5,179.05,211.7,94.54,10.3,2.67,730.56,0.47,2.27
2025-12-21T12:00:00+00:00,Delhi,IN,5,183.58,214.61,76.83,15.43,2.43,779.51,0.1,2.25
2025-12-21T13:00:00+00:00,Delhi,IN,5,187.71,217.25,61.59,19.15,2.43,830.34,0,2.1
2025-12-21T14:00:00+00:00,Delhi,IN,5,195.2,224.47,48.78,20.81,2.58,892.86,0,2.18
2025-12-21T15:00:00+00:00,Delhi,IN,5,203.36,232.54,38.9,20.75,2.65,946.43,0,2.26
2025-12-21T16:00:00+00:00,Delhi,IN,5,207.98,233.77,31.14,19.46,2.53,972.16,0.01,2.18
2025-12-21T17:00:00+00:00,Delhi,IN,5,214.31,236.34,25.31,18.53,2.32,1003.52,0.02,2.03
2025-12-21T18:00:00+00:00,Delhi,IN,5,219.13,236.46,21,17.52,1.86,1015.7,0.03,1.67
2025-12-21T19:00:00+00:00,Delhi,IN,5,216.92,230.26,19.08,15.61,1.31,997.62,0.02,1.31
2025-12-21T20:00:00+00:00,Delhi,IN,5,215.18,226.78,20.24,13.59,1.19,986.97,0.01,1.28
2025-12-21T21:00:00+00:00,Delhi,IN,5,214.65,225.9,24.42,11.5,1.19,971.25,0,1.23
2025-12-21T22:00:00+00:00,Delhi,IN,5,211.04,223.26,33.19,8.97,1.3,926.97,0,0.8
2025-12-21T23:00:00+00:00,Delhi,IN,5,205.78,219.51,39.53,7.17,1.29,891.85,0,0.68
2025-12-22T00:00:00+00:00,Delhi,IN,5,201.64,217.42,43.67,6.46,1.32,872.08,0,0.68
2025-12-22T01:00:00+00:00,Delhi,IN,5,200.26,218.65,47.95,6.85,1.56,864.83,0.01,0.68
2025-12-22T02:00:00+00:00,Delhi,IN,5,202.02,221.81,46.41,9.49,1.99,887.43,0.02,0.69
2025-12-22T03:00:00+00:00,Delhi,IN,5,202.63,222.66,46.3,12.62,2.29,904.77,0.06,0.49
2025-12-22T04:00:00+00:00,Delhi,IN,5,187.34,207.06,68.33,10.58,2.33,799.93,0.3,0.3
2025-12-22T05:00:00+00:00,Delhi,IN,5,175.49,195.78,73.23,9.27,2.34,757.17,0.83,0.63
2025-12-22T06:00:00+00:00,Delhi,IN,5,166.65,186.87,80.83,7.69,2.31,723.32,1.03,0.96
2025-12-22T07:00:00+00:00,Delhi,IN,5,154.29,173.22,110.7,4.79,2.13,618.34,0.7,0.56
2025-12-22T08:00:00+00:00,Delhi,IN,5,150.93,169.04,124.59,3.68,2.11,573.48,0.47,0.43
2025-12-22T09:00:00+00:00,Delhi,IN,5,153.05,170.79,131.09,3.48,2.21,568.85,0.38,0.49
2025-12-22T10:00:00+00:00,Delhi,IN,5,163.37,181.94,119.86,6.44,2.47,627.91,0.62,1.26
2025-12-22T11:00:00+00:00,Delhi,IN,5,173.57,193.45,94.35,13.08,2.75,722.76,0.76,2.68
2025-12-22T12:00:00+00:00,Delhi,IN,5,182.3,203.46,70.4,22.32,3.21,830.72,0.2,3.65
2025-12-22T13:00:00+00:00,Delhi,IN,5,192.79,215.48,52.64,29.55,4.09,938.22,0,4.36
2025-12-22T14:00:00+00:00,Delhi,IN,5,205.57,230.5,41.17,32.21,4.9,1036.78,0,4.98
2025-12-22T15:00:00+00:00,Delhi,IN,5,216.77,243.85,33.2,32.13,5.33,1110.22,0.01,5.44
2025-12-22T16:00:00+00:00,Delhi,IN,5,221.22,247.68,27.68,30.09,5.26,1136.91,0.01,5.52
2025-12-22T17:00:00+00:00,Delhi,IN,5,225.2,249.86,23.45,28.21,4.79,1163.72,0.02,4.94
2025-12-22T18:00:00+00:00,Delhi,IN,5,225.41,247.56,20.43,26.19,3.8,1159.28,0.03,3.8
2025-12-22T19:00:00+00:00,Delhi,IN,5,220.44,239.3,19.88,23.64,3.09,1118.73,0.02,3.27
2025-12-22T20:00:00+00:00,Delhi,IN,5,216.74,234.3,21.09,21.42,3,1088.83,0,3.52
2025-12-22T21:00:00+00:00,Delhi,IN,5,214.25,231.79,22.06,19.5,2.91,1072.68,0,3.76
2025-12-22T22:00:00+00:00,Delhi,IN,5,211.22,229.24,22.41,17.98,2.77,1064.4,0,3.96
2025-12-22T23:00:00+00:00,Delhi,IN,5,208.37,227.12,22.51,16.61,2.61,1057.1,0,4.05
2025-12-23T00:00:00+00:00,Delhi,IN,5,205.9,225.49,22.26,15.46,2.39,1053.38,0.01,3.81
2025-12-23T01:00:00+00:00,Delhi,IN,5,203.98,223.99,20.29,14.96,1.93,1066.43,0.07,2.22
2025-12-23T02:00:00+00:00,Delhi,IN,5,204.63,226.29,15.21,17.15,2.34,1124.68,0.4,2.05
2025-12-23T03:00:00+00:00,Delhi,IN,5,205.19,228.61,12.51,19.31,2.81,1189.15,1.71,2.11
2025-12-23T04:00:00+00:00,Delhi,IN,5,198.92,224.73,23.06,16.11,3.43,1175.44,4.1,2.08
2025-12-23T05:00:00+00:00,Delhi,IN,5,191.83,219.54,37.13,14.02,3.77,1140,4.59,2.54
2025-12-23T06:00:00+00:00,Delhi,IN,5,189.24,218.13,61.3,12.76,4.03,1090.27,3.28,3
2025-12-23T07:00:00+00:00,Delhi,IN,5,162.15,192.12,123.84,5.4,5.3,718.55,0.72,0.65
2025-12-23T08:00:00+00:00,Delhi,IN,5,151.04,181.54,135.9,3.48,4.81,616.7,0.37,0.45
2025-12-23T09:00:00+00:00,Delhi,IN,5,146.05,176.63,138.81,3.09,4.44,577.33,0.26,0.26
2025-12-23T10:00:00+00:00,Delhi,IN,5,148.05,178.51,126.82,5.1,4.09,591.92,0.33,0.42
2025-12-23T11:00:00+00:00,Delhi,IN,5,153.88,184.36,104.13,10.28,3.78,652.77,0.33,1.37
2025-12-23T12:00:00+00:00,Delhi,IN,5,158.12,189.24,85.02,16.97,3.69,723.79,0.07,2.35
2025-12-23T13:00:00+00:00,Delhi,IN,5,161.81,193.71,72.16,21.61,3.84,788.55,0,2.84
2025-12-23T14:00:00+00:00,Delhi,IN,5,166.87,200.06,66.62,22.24,4.08,837.81,0,2.97
2025-12-23T15:00:00+00:00,Delhi,IN,5,170.71,205.2,65.11,20.57,4.24,860.49,0,2.81
2025-12-23T16:00:00+00:00,Delhi,IN,5,170.77,205.6,63.6,18.15,4.05,856.83,0,2.33
2025-12-23T17:00:00+00:00,Delhi,IN,5,172.14,207.28,63.13,16.26,3.75,861.97,0,1.81
2025-12-23T18:00:00+00:00,Delhi,IN,5,171.69,207.08,66.6,13.8,3.52,843.21,0,1.25
2025-12-23T19:00:00+00:00,Delhi,IN,5,166.98,202.71,73.6,10.23,3.36,790.67,0,0.78
2025-12-23T20:00:00+00:00,Delhi,IN,5,163.16,198.75,75.5,7.86,2.95,763.89,0,0.7
2025-12-23T21:00:00+00:00,Delhi,IN,5,157.98,193.55,76.11,6.15,2.69,741.31,0,0.69
2025-12-23T22:00:00+00:00,Delhi,IN,5,149.99,185.51,76.36,4.91,2.57,714.08,0,0.67
2025-12-23T23:00:00+00:00,Delhi,IN,5,141.87,177.31,76.57,4.14,2.51,689.6,0,0.66
2025-12-24T00:00:00+00:00,Delhi,IN,5,133.71,169.02,76.35,3.85,2.52,668.15,0,0.66
2025-12-24T01:00:00+00:00,Delhi,IN,5,125.45,160.66,74.66,4.41,2.69,652.99,0,0.74
2025-12-24T02:00:00+00:00,Delhi,IN,5,119.35,154.98,69.94,6.78,3.07,666.47,0,0.94
2025-12-24T03:00:00+00:00,Delhi,IN,5,114.03,150.21,65.2,9.61,3.41,686.18,0.29,1.13
2025-12-24T04:00:00+00:00,Delhi,IN,5,108.1,144.64,65.6,9.44,3.71,690.33,1.42,1.54
2025-12-24T05:00:00+00:00,Delhi,IN,5,102.68,139.68,73.28,8.26,4.21,675.17,1.89,2.27
2025-12-24T06:00:00+00:00,Delhi,IN,5,96.71,134.36,91.54,6.54,5.09,628.84,1.42,2.46
2025-12-24T07:00:00+00:00,Delhi,IN,4,55.53,82.43,121.13,2.22,4.99,399.06,0.36,1.07
2025-12-24T08:00:00+00:00,Delhi,IN,3,45.66,68.83,125.26,1.55,4.34,344.72,0.23,0.95
2025-12-24T09:00:00+00:00,Delhi,IN,3,44.15,67.04,127.22,1.56,4.19,335.4,0.21,1.03
2025-12-24T10:00:00+00:00,Delhi,IN,3,46,68.96,114.63,4.23,4.05,369.62,0.53,1.89
2025-12-24T11:00:00+00:00,Delhi,IN,3,49.55,73.23,93.7,10.53,4.06,444.16,0.89,3.34
2025-12-24T12:00:00+00:00,Delhi,IN,4,52.24,76.99,75.53,19.78,4.23,529.14,0.32,4.75
2025-12-24T13:00:00+00:00,Delhi,IN,4,55.35,81.47,60.95,27.25,4.56,618.03,0,6.12
2025-12-24T14:00:00+00:00,Delhi,IN,4,60.03,88.16,49.44,30.85,4.81,706.67,0,6.84
2025-12-24T15:00:00+00:00,Delhi,IN,4,64.77,94.82,40.36,31.55,4.59,778.37,0,6.49
2025-12-24T16:00:00+00:00,Delhi,IN,4,67.71,98.6,33.5,30.13,3.9,814.18,0.01,5.34
2025-12-24T17:00:00+00:00,Delhi,IN,4,70.8,102.56,28.99,29.06,3.4,848.45,0.02,4.68
2025-12-24T18:00:00+00:00,Delhi,IN,4,71.84,103.38,26.15,27.58,2.72,854.87,0.02,3.94
2025-12-24T19:00:00+00:00,Delhi,IN,4,70.19,100.47,25.27,24.52,1.97,818.5,0.01,3.24
2025-12-24T20:00:00+00:00,Delhi,IN,4,69.35,99.26,25.74,20.97,1.64,785.53,0.01,2.91
2025-12-24T21:00:00+00:00,Delhi,IN,4,68.63,98.64,26.98,17.7,1.51,752.68,0,2.78
2025-12-24T22:00:00+00:00,Delhi,IN,4,67.21,97.55,29.26,14.78,1.48,712.07,0,2.74
2025-12-24T23:00:00+00:00,Delhi,IN,4,65.83,96.91,32.5,12.49,1.47,676.71,0,2.63
2025-12-25T00:00:00+00:00,Delhi,IN,4,64.78,96.64,35.75,11.19,1.52,647.8,0,2.54
2025-12-25T01:00:00+00:00,Delhi,IN,4,64.43,97.19,36.51,11.71,1.79,642.04,0.01,2.51
2025-12-25T02:00:00+00:00,Delhi,IN,4,66.51,100.95,31.65,15.68,2.39,688.25,0.08,2.6
2025-12-25T03:00:00+00:00,Delhi,IN,4,69.34,105.07,27.84,18.8,2.73,758.12,2.08,2.65
2025-12-25T04:00:00+00:00,Delhi,IN,4,71.07,107.36,32.25,16.47,2.87,814.18,6.39,3.11
2025-12-25T05:00:00+00:00,Delhi,IN,4,72.14,109.09,39.23,15.29,3.19,842.91,7.81,4.18
2025-12-25T06:00:00+00:00,Delhi,IN,4,74.32,112.02,54.28,15.21,3.55,843.1,6.59,4.56
2025-12-25T07:00:00+00:00,Delhi,IN,3,30.89,53.34,122.08,3.63,4.51,349.52,0.67,1.44
2025-12-25T08:00:00+00:00,Delhi,IN,3,25.25,41.9,127.07,2,4.01,281.56,0.32,1.08
2025-12-25T09:00:00+00:00,Delhi,IN,3,25.42,40.9,128.62,1.85,3.88,271.75,0.26,1.1
2025-12-25T10:00:00+00:00,Delhi,IN,3,29.2,45.65,112.49,5.19,3.94,321.76,0.73,2.18
2025-12-25T11:00:00+00:00,Delhi,IN,3,34.66,53.01,86.53,12.44,4.06,417.62,1.28,3.77
2025-12-25T12:00:00+00:00,Delhi,IN,3,39.46,59.74,63.92,23.12,4.37,524.71,0.65,5.26
2025-12-25T13:00:00+00:00,Delhi,IN,3,44.58,67.05,47.28,32.38,5.27,631.39,0,7.13
2025-12-25T14:00:00+00:00,Delhi,IN,4,51.5,76.6,37.85,36.81,6.4,727.86,0.01,8.83
2025-12-25T15:00:00+00:00,Delhi,IN,4,58.4,85.74,32.11,38.47,7.37,804.67,0.01,10.16
2025-12-25T16:00:00+00:00,Delhi,IN,4,63.51,91.84,29.07,37.88,8.06,847.05,0.02,11.15
2025-12-25T17:00:00+00:00,Delhi,IN,4,68.45,97.5,27.51,36.99,8.39,885.61,0.03,11.71
2025-12-25T18:00:00+00:00,Delhi,IN,4,71.36,100.01,26.68,35.12,7.68,894.71,0.03,11.02
2025-12-25T19:00:00+00:00,Delhi,IN,4,70.88,97.56,27.68,30.99,6.15,858.79,0.02,9.32
2025-12-25T20:00:00+00:00,Delhi,IN,4,70.43,95.55,30.48,26.21,5.14,821.12,0,8.23
2025-12-25T21:00:00+00:00,Delhi,IN,4,69.88,93.6,33.36,21.82,4.36,782.17,0,7.42
2025-12-25T22:00:00+00:00,Delhi,IN,4,68.73,91.19,34.69,17.97,3.42,742.16,0,5.8
2025-12-25T23:00:00+00:00,Delhi,IN,4,67.53,89.11,36.26,15.05,2.91,705.66,0,4.98
2025-12-26T00:00:00+00:00,Delhi,IN,4,66.36,87.41,38.16,13.34,2.77,675.47,0,4.87
2025-12-26T01:00:00+00:00,Delhi,IN,4,66.14,87.5,37.34,13.76,2.88,672.5,0.01,4.77
2025-12-26T02:00:00+00:00,Delhi,IN,4,68.73,91.71,29.03,18.05,3.01,727.72,0.1,3.93
2025-12-26T03:00:00+00:00,Delhi,IN,4,71.94,96.29,19.88,22.11,2.88,811.42,2,2.87
2025-12-26T04:00:00+00:00,Delhi,IN,4,72.83,97.5,22.56,17.9,2.69,866.95,7.53,2.55
2025-12-26T05:00:00+00:00,Delhi,IN,4,72.32,97.29,31.21,15.97,2.81,884.95,8.98,3.64
2025-12-26T06:00:00+00:00,Delhi,IN,4,73.45,98.57,49.12,16.13,2.95,875.54,7.27,4.19
2025-12-26T07:00:00+00:00,Delhi,IN,3,43.2,60.2,126.52,3.98,2.8,357.75,0.68,0.43
2025-12-26T08:00:00+00:00,Delhi,IN,3,40.39,54.09,133.78,2.22,2.67,293.12,0.33,0.16
2025-12-26T09:00:00+00:00,Delhi,IN,3,40.45,53.13,135.64,2.03,2.64,278.98,0.26,0.18
2025-12-26T10:00:00+00:00,Delhi,IN,3,44.73,58.16,120.28,5.43,2.92,324.21,0.68,1.05
2025-12-26T11:00:00+00:00,Delhi,IN,4,50.38,65.53,94.8,12.92,3.33,417.59,1.16,2.95
2025-12-26T12:00:00+00:00,Delhi,IN,4,55.6,72.63,72.6,23.87,3.85,525.13,0.48,4.73
2025-12-26T13:00:00+00:00,Delhi,IN,4,61.72,80.93,55.61,32.73,4.66,634.61,0,6.47
2025-12-26T14:00:00+00:00,Delhi,IN,4,70.04,91.89,45.08,36.46,5.45,733.35,0,7.54
2025-12-26T15:00:00+00:00,Delhi,IN,5,78.42,102.56,37.93,36.69,5.85,809.4,0.01,7.91
2025-12-26T16:00:00+00:00,Delhi,IN,5,84.29,109.65,33.15,34.94,5.98,847.09,0.01,8.01
2025-12-26T17:00:00+00:00,Delhi,IN,5,90.15,116.51,31.34,33.72,6.53,880.59,0.01,8.58
2025-12-26T18:00:00+00:00,Delhi,IN,5,93.83,119.97,31.81,32,6.65,883.84,0.01,8.79
2025-12-26T19:00:00+00:00,Delhi,IN,5,94.03,118.47,34.54,27.79,5.84,838.48,0,8.05
2025-12-26T20:00:00+00:00,Delhi,IN,5,94.56,117.42,37.44,22.15,4.38,790.64,0,6.2
2025-12-26T21:00:00+00:00,Delhi,IN,5,95.29,116.64,39.53,17.74,2.94,750.79,0,4.06
2025-12-26T22:00:00+00:00,Delhi,IN,5,94.86,114.77,41.17,14.33,2,710.39,0,2.72
2025-12-26T23:00:00+00:00,Delhi,IN,5,94.35,113.51,43.13,11.86,1.62,673.15,0,2.28
2025-12-27T00:00:00+00:00,Delhi,IN,5,93.67,112.57,44.86,10.3,1.42,639.22,0,2.07
2025-12-27T01:00:00+00:00,Delhi,IN,5,93.56,112.96,44.63,10.32,1.46,624.04,0,2
2025-12-27T02:00:00+00:00,Delhi,IN,5,95.49,116.63,40.92,13.07,1.84,647.11,0.02,2.05
2025-12-27T03:00:00+00:00,Delhi,IN,5,98.12,121.13,38.01,16.38,2.1,685.5,0.51,2.05
2025-12-27T04:00:00+00:00,Delhi,IN,5,98.32,122.55,43.62,14.96,2.22,693.92,2.31,2.07
2025-12-27T05:00:00+00:00,Delhi,IN,5,97.55,122.3,50.72,12.77,2.36,690.72,3.35,2.65
2025-12-27T06:00:00+00:00,Delhi,IN,5,98.89,123.97,64,11.48,2.49,683.69,3.11,2.98
2025-12-27T07:00:00+00:00,Delhi,IN,5,91.73,110.89,133.59,3.85,4.07,450.28,0.48,0.15
2025-12-27T08:00:00+00:00,Delhi,IN,5,86.85,103.3,140.95,2.42,3.94,393.11,0.26,0
2025-12-27T09:00:00+00:00,Delhi,IN,5,85.4,101.34,141.84,2.29,3.88,376.97,0.21,0
2025-12-27T10:00:00+00:00,Delhi,IN,5,89.25,105.72,127.48,4.88,3.79,407.14,0.38,0.22
2025-12-27T11:00:00+00:00,Delhi,IN,5,94.42,112.03,106.75,10.49,3.85,469.86,0.53,1.22
2025-12-27T12:00:00+00:00,Delhi,IN,5,99.07,118.06,89.87,18.04,4.22,540.93,0.19,2.99
2025-12-27T13:00:00+00:00,Delhi,IN,5,104.51,125.25,77.6,24.08,5.19,616.46,0,4.99
2025-12-27T14:00:00+00:00,Delhi,IN,5,113.67,136.78,70.74,27.14,6.52,688.84,0,6.73
2025-12-27T15:00:00+00:00,Delhi,IN,5,122.76,148.22,64.73,27.98,7.52,749.64,0,8.08
2025-12-27T16:00:00+00:00,Delhi,IN,5,128.97,155.87,57.88,27.09,7.51,784.05,0,8.22
2025-12-27T17:00:00+00:00,Delhi,IN,5,135.53,163.69,53.33,26.32,7.54,816.55,0,8.17
2025-12-27T18:00:00+00:00,Delhi,IN,5,140.07,168.55,50.56,24.84,7.2,822.64,0,7.68
2025-12-27T19:00:00+00:00,Delhi,IN,5,140.6,168.26,50.98,21.89,6.73,789.8,0,7.26
2025-12-27T20:00:00+00:00,Delhi,IN,5,141.23,168.48,54.98,18.43,6.61,757.76,0,7.22
2025-12-27T21:00:00+00:00,Delhi,IN,5,141.32,168.33,58.98,15.12,6.31,723.23,0,6.99
2025-12-27T22:00:00+00:00,Delhi,IN,5,139.87,166.47,59.77,11.96,4.67,683.3,0,5.02
2025-12-27T23:00:00+00:00,Delhi,IN,5,138.3,164.7,61.7,9.7,3.84,648.1,0,4.2
2025-12-28T00:00:00+00:00,Delhi,IN,5,136.41,162.74,64.16,8.38,3.59,618.6,0,3.96
